step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
289,520.0,153.9465,-16.3887,174.5856,0.065233,-0.108868,0,19.972
290,522.0,152.1694,-16.2379,175.2854,0.040866,-0.253234,0,19.946
291,524.0,150.3871,-16.1356,176.9339,0.026658,-0.349031,0,19.993
292,526.0,148.5984,-16.0683,178.0664,0.031584,-0.409826,0,20.041
293,528.0,146.8062,-16.0357,179.1788,0.014445,-0.435889,0,20.051
294,528.0,145.0144,-16.0277,179.89,0.003011,-0.437319,0,20.028
295,530.0,143.2252,-16.0299,-179.8665,0.031312,-0.42865,0,19.996
296,532.0,141.4392,-16.0557,-179.0172,0.043477,-0.396331,0,19.972
297,534.0,139.6552,-16.1234,-177.5801,0.017812,-0.322096,0,19.974
298,536.0,137.8707,-16.222,-176.6656,-0.019408,-0.217079,0,20.003
299,538.0,136.084,-16.3173,-176.9663,-0.035174,-0.115188,0,20.022
300,540.0,134.2952,-16.3833,-178.0617,-0.030381,-0.042706,0,20.019
301,542.0,132.5062,-16.4145,-179.2125,-0.014603,-0.005017,0,20.007
302,544.0,130.7179,-16.4217,-179.9179,0.009115,0.0087,0,19.997
303,544.0,128.9303,-16.427,-179.8456,0.018212,0.020485,0,19.994
304,546.0,127.1428,-16.4467,-179.2893,-0.018591,0.046694,0,19.997
305,548.0,125.3549,-16.4611,-179.5844,-0.018677,0.067645,0,20.0
306,550.0,123.5666,-16.4566,179.7527,0.012873,0.069668,0,20.005
307,552.0,121.778,-16.4529,179.8901,0.019623,0.072442,0,20.006
308,554.0,119.9895,-16.4662,-179.4806,-0.013553,0.092311,0,20.003
309,556.0,118.2014,-16.4784,-179.6291,-0.021081,0.111022,0,19.998
310,558.0,116.4135,-16.4722,179.6975,-0.003674,0.111326,0,19.997
311,560.0,114.6255,-16.4549,179.3827,0.025623,0.100553,0,20.001
312,562.0,112.8375,-16.4522,179.998,0.007445,0.10429,0,19.999
313,562.0,111.0492,-16.4639,-179.5527,-0.003786,0.12255,0,20.003
314,564.0,109.2608,-16.4772,-179.5625,-0.013424,0.142333,0,20.004
315,566.0,107.4724,-16.4807,-179.9455,0.003722,0.152418,0,20.002
316,568.0,105.6841,-16.4815,-179.9856,-0.014097,0.15973,0,20.001
317,570.0,103.8961,-16.4736,179.6775,-0.0167,0.1583,0,19.998
318,572.0,102.1083,-16.4487,179.1024,-0.000325,0.139909,0,19.998
319,574.0,100.3204,-16.4163,178.9179,0.037183,0.114011,0,20.001
320,576.0,98.5328,-16.4075,179.8654,-0.007728,0.111767,0,19.993
321,578.0,96.7453,-16.4078,-179.9638,-0.018345,0.118569,0,19.995
322,578.0,94.9574,-16.3944,179.5012,0.002363,0.111695,0,20.001
323,580.0,93.1689,-16.3757,179.3751,0.040512,0.099513,0,20.007
324,582.0,91.3809,-16.384,-179.5703,-0.012396,0.114259,0,19.996
325,584.0,89.5934,-16.3996,-179.486,-0.009335,0.136364,0,19.993
326,586.0,87.8056,-16.4059,-179.8324,-0.022605,0.149225,0,20.0
327,588.0,86.0173,-16.3935,179.4807,0.03328,0.143365,0,20.004
328,590.0,84.2295,-16.3939,-179.8927,-0.007447,0.150231,0,19.995
329,592.0,82.4417,-16.401,-179.7654,-0.019603,0.163881,0,19.997
330,594.0,80.6537,-16.3931,179.667,-0.028403,0.162503,0,20.002
331,596.0,78.8656,-16.3586,178.7299,0.038459,0.134488,0,20.004
332,596.0,77.0783,-16.3375,179.4242,0.004298,0.119886,0,19.99
333,598.0,75.2908,-16.3326,179.9055,0.007768,0.121537,0,19.997
334,600.0,73.5025,-16.336,-179.8285,-0.013988,0.131399,0,20.007
335,602.0,71.7135,-16.3339,179.8893,0.037519,0.135805,0,20.01
336,604.0,69.9255,-16.3519,-179.2792,-0.013275,0.160314,0,19.995
337,606.0,68.1383,-16.3752,-179.2553,0.021115,0.190173,0,19.991
338,608.0,66.3512,-16.4091,-178.8212,-0.05593,0.23056,0,19.995
339,610.0,64.565,-16.4147,179.9635,0.025905,0.24262,0,19.977
340,612.0,62.7789,-16.4158,-179.9334,-0.000918,0.250234,0,19.985
341,612.0,60.9908,-16.4243,-179.7279,-0.003343,0.265238,0,20.012
342,614.0,59.2007,-16.4303,-179.8125,-0.043089,0.277803,0,20.028
343,616.0,57.4111,-16.4068,179.0496,0.038131,0.26079,0,20.011
344,618.0,55.6238,-16.3909,179.5778,0.016833,0.251382,0,19.981
345,620.0,53.8374,-16.3992,-179.6275,-0.097195,0.266209,1,19.986
346,622.0,52.055,-16.3551,178.2123,-0.032883,0.228664,1,19.931
347,624.0,50.2736,-16.2528,176.4264,0.031856,0.132844,1,19.985
348,626.0,48.4874,-16.1547,176.8713,0.045126,0.041202,1,20.031
349,628.0,46.6966,-16.0958,178.3368,0.028541,-0.011133,1,20.047
350,630.0,44.9048,-16.0746,179.547,0.009319,-0.025789,1,20.036
