step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
309,554.0,119.8387,-16.4256,179.6988,0.003641,0.052209,0,20.001
310,556.0,118.0506,-16.4189,179.7946,-0.002578,0.052021,0,20.0
311,558.0,116.2624,-16.4118,179.7642,-0.001733,0.051415,0,20.0
312,560.0,114.4743,-16.4026,179.6948,0.001453,0.048772,0,20.0
313,562.0,112.6862,-16.3937,179.7139,0.00497,0.046372,0,20.0
314,564.0,110.8981,-16.3886,179.8574,-0.003665,0.047784,0,20.0
315,564.0,109.1099,-16.383,179.8127,0.002204,0.048723,0,20.0
316,566.0,107.3218,-16.3777,179.836,-0.000687,0.04997,0,20.0
317,568.0,105.5337,-16.3728,179.8385,0.000685,0.051552,0,20.0
318,570.0,103.7456,-16.3681,179.8505,-0.004657,0.053376,0,20.0
319,572.0,101.9574,-16.3606,179.7355,0.000924,0.052317,0,20.0
320,574.0,100.1693,-16.3518,179.7129,0.005308,0.050061,0,20.0
321,576.0,98.3812,-16.3468,179.8583,-0.001797,0.051546,0,20.0
322,578.0,96.5931,-16.3426,179.8654,-0.007551,0.053877,0,20.0
323,580.0,94.8049,-16.3328,179.6531,-0.003823,0.050651,0,20.0
324,580.0,93.0168,-16.3175,179.4761,0.003574,0.041855,0,20.0
325,582.0,91.2287,-16.3027,179.5266,0.001566,0.033565,0,20.0
326,584.0,89.4406,-16.2901,179.6013,0.001241,0.027405,0,20.0
327,586.0,87.6524,-16.2789,179.6514,0.00799,0.022787,0,20.0
328,588.0,85.8643,-16.2738,179.8733,0.005127,0.024202,0,20.0
329,590.0,84.0762,-16.2755,-179.9113,-0.005397,0.032367,0,20.0
330,592.0,82.2881,-16.2759,-179.9958,-0.012492,0.039352,0,20.0
331,594.0,80.5,-16.2663,179.6272,-0.010502,0.036175,0,19.999
332,596.0,78.712,-16.2444,179.2246,0.01727,0.0208,0,20.0
333,596.0,76.9241,-16.2292,179.5604,0.005199,0.012181,0,19.998
334,598.0,75.1361,-16.2237,179.864,0.001391,0.013136,0,19.999
335,600.0,73.3479,-16.2217,179.962,-0.009624,0.017703,0,20.001
336,602.0,71.5596,-16.2144,179.7287,0.009916,0.01689,0,20.001
337,604.0,69.7715,-16.2102,179.8908,-0.000321,0.019178,0,20.0
338,606.0,67.9833,-16.2093,179.9774,-0.005817,0.024763,0,20.0
339,608.0,66.1952,-16.2046,179.8274,-0.013172,0.026587,0,20.0
340,610.0,64.4072,-16.1888,179.4257,0.003992,0.017354,0,20.0
341,612.0,62.6191,-16.1703,179.3938,0.006976,0.005331,0,20.0
342,614.0,60.831,-16.1573,179.6088,0.005857,-0.001153,0,20.001
343,614.0,59.0428,-16.1509,179.8339,-0.008802,-0.000988,0,20.001
344,616.0,57.2546,-16.1414,179.6676,0.004247,-0.004059,0,20.0
345,618.0,55.4665,-16.1316,179.693,0.008208,-0.007315,0,19.999
