step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
311,560.0,114.5873,-16.454,179.348,0.025177,0.099734,0,20.002
312,562.0,112.7992,-16.4505,179.9784,0.003423,0.102753,0,19.999
313,562.0,111.0111,-16.4588,-179.6803,-0.001357,0.117551,0,20.001
314,564.0,109.2228,-16.4687,-179.6674,-0.013895,0.13395,0,20.003
315,566.0,107.4344,-16.4693,179.9597,0.004706,0.1411,0,20.002
316,568.0,105.6461,-16.4677,179.9418,-0.01512,0.145998,0,20.001
317,570.0,103.8581,-16.457,179.5883,-0.016776,0.141873,0,19.999
318,572.0,102.0703,-16.429,179.0014,0.002152,0.120379,0,19.999
319,574.0,100.2825,-16.3951,178.8803,0.033204,0.092989,0,20.001
320,576.0,98.4948,-16.3832,179.7513,-0.005286,0.087591,0,19.995
321,578.0,96.707,-16.3806,179.9474,-0.00922,0.091445,0,19.997
322,580.0,94.9189,-16.3712,179.6717,0.006589,0.088589,0,20.002
323,580.0,93.1304,-16.363,179.7487,0.031837,0.086935,0,20.005
324,582.0,91.3423,-16.3784,-179.3656,-0.015522,0.108806,0,19.998
325,584.0,89.5547,-16.396,-179.4457,-0.013566,0.132942,0,19.994
326,586.0,87.767,-16.4,-179.9378,-0.021426,0.143437,0,19.998
327,588.0,85.9789,-16.3841,179.3612,0.035031,0.134018,0,20.002
328,590.0,84.1913,-16.3822,-179.9582,-0.005164,0.13865,0,19.993
329,592.0,82.4036,-16.3893,-179.7537,-0.021766,0.152244,0,19.997
330,594.0,80.6156,-16.3809,179.6468,-0.027698,0.150364,0,20.002
331,596.0,78.8275,-16.3456,178.7075,0.039164,0.121616,0,20.004
332,596.0,77.0401,-16.3244,179.4257,0.002389,0.106962,0,19.99
333,598.0,75.2527,-16.3185,179.8645,0.00815,0.10755,0,19.996
334,600.0,73.4644,-16.3203,-179.8785,-0.013284,0.115886,0,20.006
335,602.0,71.6755,-16.3173,179.8604,0.036019,0.119315,0,20.01
336,604.0,69.8874,-16.3336,-179.3389,-0.009009,0.142126,0,19.997
337,606.0,68.1,-16.3575,-179.219,0.019938,0.172597,0,19.994
338,608.0,66.3127,-16.3929,-178.773,-0.058832,0.214446,0,19.996
339,610.0,64.5266,-16.3978,179.9331,0.026432,0.225923,0,19.973
340,612.0,62.7408,-16.3974,-179.9866,-0.00158,0.231955,0,19.981
341,612.0,60.9531,-16.4039,-179.7951,-0.001195,0.244999,0,20.01
342,614.0,59.1629,-16.4091,-179.8301,-0.039349,0.256754,0,20.03
343,616.0,57.373,-16.388,179.1452,0.042085,0.242105,0,20.015
344,618.0,55.5855,-16.3785,179.8114,0.011596,0.239205,0,19.982
345,620.0,53.7991,-16.3916,-179.4883,-0.09963,0.258772,1,19.984
346,622.0,52.0171,-16.3486,178.2297,-0.032295,0.222244,1,19.927
347,624.0,50.2359,-16.2466,176.4327,0.033304,0.126786,1,19.984
348,626.0,48.4496,-16.1498,176.9191,0.045649,0.036476,1,20.032
349,628.0,46.6586,-16.0932,178.4127,0.027967,-0.013649,1,20.049
350,630.0,44.8665,-16.0741,179.6142,0.008346,-0.026194,1,20.038
