step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
280,502.0,171.269,-16.5443,179.5244,-0.018845,-0.016412,0,20.003
281,504.0,169.481,-16.5148,178.9562,0.023063,-0.039365,0,20.001
282,506.0,167.6934,-16.493,179.3601,-0.003753,-0.054688,0,19.994
283,508.0,165.9059,-16.4766,179.4836,0.01755,-0.064516,0,19.996
284,510.0,164.118,-16.4714,179.9139,0.009052,-0.063278,0,19.999
285,512.0,162.3296,-16.4794,-179.6744,0.00386,-0.048735,0,20.005
286,514.0,160.541,-16.4945,-179.4725,-0.010389,-0.027121,0,20.006
287,516.0,158.7525,-16.5049,-179.6987,-0.021019,-0.010175,0,20.003
288,516.0,156.9645,-16.4975,179.6527,-0.006131,-0.011094,0,19.997
289,518.0,155.1768,-16.4772,179.2755,0.047088,-0.024889,0,19.997
290,520.0,153.39,-16.4846,-179.5873,-0.02545,-0.010984,0,19.982
291,522.0,151.6039,-16.4927,-179.7771,-0.014105,0.003671,0,19.981
292,524.0,149.8164,-16.4834,179.6256,0.067913,0.000858,0,20.002
293,526.0,148.0301,-16.5123,-178.8171,-0.032632,0.036269,0,19.981
294,528.0,146.2444,-16.5471,-178.9299,-0.036762,0.077544,0,19.981
295,530.0,144.4571,-16.5471,179.8316,-0.039186,0.084095,0,20.003
296,532.0,142.6682,-16.5062,178.4343,0.053034,0.049662,0,20.021
297,534.0,140.8799,-16.4813,179.3364,-0.034946,0.031256,0,19.997
298,534.0,139.0934,-16.4524,178.9759,0.006665,0.008933,0,19.981
299,536.0,137.3068,-16.4159,178.8287,0.042598,-0.021115,0,19.996
300,538.0,135.5188,-16.4097,179.9781,-0.004537,-0.020774,0,20.006
301,540.0,133.7295,-16.417,-179.711,-0.022612,-0.006926,0,20.019
302,542.0,131.9397,-16.4095,179.6786,0.002624,-0.007977,0,20.018
303,544.0,130.1502,-16.3953,179.5182,0.014547,-0.015578,0,20.011
304,546.0,128.3616,-16.391,179.9111,-0.005751,-0.013403,0,20.001
305,548.0,126.5737,-16.3882,179.9085,-0.002927,-0.009671,0,19.997
306,550.0,124.7857,-16.3819,179.7819,-0.004351,-0.009504,0,20.0
307,550.0,122.9973,-16.3714,179.636,0.00346,-0.013433,0,20.005
308,552.0,121.2085,-16.3614,179.6806,-0.002576,-0.016975,0,20.008
309,554.0,119.4197,-16.3507,179.6458,0.007798,-0.021172,0,20.007
310,556.0,117.6312,-16.3443,179.8249,-0.004547,-0.021046,0,20.002
311,558.0,115.8431,-16.3378,179.7837,0.005312,-0.020971,0,19.999
312,560.0,114.0551,-16.3335,179.8806,-0.006806,-0.018766,0,19.998
313,562.0,112.267,-16.3267,179.7545,-0.001238,-0.01912,0,20.0
314,564.0,110.4787,-16.3164,179.6561,0.006379,-0.02283,0,20.003
315,566.0,108.6903,-16.3098,179.8064,0.009356,-0.022956,0,20.003
316,568.0,106.9019,-16.3118,-179.8859,-0.009817,-0.014407,0,20.002
317,568.0,105.1137,-16.3112,179.9562,0.000801,-0.008499,0,19.999
318,570.0,103.3258,-16.3079,179.8833,-0.012718,-0.005363,0,19.999
319,572.0,101.5378,-16.2959,179.5552,-0.000268,-0.010766,0,19.999
320,574.0,99.7497,-16.2787,179.4199,0.010524,-0.021534,0,20.001
321,576.0,97.9615,-16.2677,179.6845,0.002545,-0.025935,0,20.002
322,578.0,96.1732,-16.2625,179.8568,-0.001688,-0.024705,0,20.002
323,580.0,94.3849,-16.2575,179.8442,0.009545,-0.023132,0,20.001
324,582.0,92.5967,-16.2587,-179.9223,-0.000998,-0.015441,0,19.999
325,584.0,90.8086,-16.263,-179.8527,-0.006502,-0.004631,0,19.999
326,584.0,89.0205,-16.263,179.9726,0.00897,0.001837,0,20.0
327,586.0,87.2324,-16.2665,-179.8594,-0.008457,0.011925,0,20.0
328,588.0,85.4442,-16.2676,-179.9929,-0.002094,0.019545,0,20.0
329,590.0,83.6561,-16.2643,179.8716,-0.007415,0.022699,0,20.001
330,592.0,81.8679,-16.2548,179.6525,-0.00033,0.019745,0,20.001
331,594.0,80.0797,-16.2419,179.5675,-0.001134,0.013367,0,20.001
332,596.0,78.2915,-16.2277,179.5303,0.006752,0.00565,0,20.0
333,598.0,76.5034,-16.2174,179.6945,-0.003785,0.001868,0,20.0
334,600.0,74.7153,-16.2071,179.6633,0.01099,-0.001874,0,20.0
335,600.0,72.9273,-16.2031,179.915,-0.007637,0.000604,0,19.999
336,602.0,71.1392,-16.1982,179.825,0.001188,0.002229,0,19.999
337,604.0,69.3511,-16.1916,179.7847,0.002928,0.002112,0,20.0
338,606.0,67.5629,-16.1873,179.8695,-0.020896,0.00429,0,20.002
339,608.0,65.7749,-16.17,179.3567,0.026021,-0.0065,0,19.998
340,610.0,63.9875,-16.162,179.8217,0.009632,-0.007957,0,19.991
341,612.0,62.1999,-16.1698,-179.6769,-0.0261,0.006413,0,19.997
342,614.0,60.4122,-16.1649,179.757,0.003829,0.007937,0,19.998
343,616.0,58.6239,-16.1531,179.6007,0.002734,0.002664,0,20.004
344,618.0,56.8353,-16.1436,179.6972,-0.004887,-0.000245,0,20.007
345,618.0,55.0466,-16.1317,179.5985,0.002804,-0.005671,0,20.005
346,620.0,53.2582,-16.1199,179.6238,0.009175,-0.011009,1,20.001
347,622.0,51.4702,-16.1151,179.8888,0.001238,-0.00921,1,19.998
